original_index,image_url,method,augmented_text,category_2,category_3,selling_price
258,https://rukminim1.flixcart.com/image/612/612/xif0q/wallet-card-wallet/a/k/j/mn-branded-coin-pocket-wallet-for-men-mn-cardpc-wallet-metronaut-original-imagkqrphqfe9cqj.jpeg?q=70,description_snippet,"METRONAUT Men Casual, Evening/Party, Formal, Travel, Trendy Beige Artificial Leather Wallet",Accessories,Wallets ,249.0
258,https://rukminim1.flixcart.com/image/612/612/xif0q/wallet-card-wallet/a/k/j/mn-branded-coin-pocket-wallet-for-men-mn-cardpc-wallet-metronaut-original-imagkqrphqfe9cqj.jpeg?q=70,price_context,affordable METRONAUT Men Casual Evening Party Formal under ₹249,Accessories,Wallets ,249.0
258,https://rukminim1.flixcart.com/image/612/612/xif0q/wallet-card-wallet/a/k/j/mn-branded-coin-pocket-wallet-for-men-mn-cardpc-wallet-metronaut-original-imagkqrphqfe9cqj.jpeg?q=70,category_prefix,"Accessories > Wallets: METRONAUT Men Casual, Evening/Party, Formal, Travel, Trendy Beige Artificial Leather Wallet",Accessories,Wallets ,249.0
258,https://rukminim1.flixcart.com/image/612/612/xif0q/wallet-card-wallet/a/k/j/mn-branded-coin-pocket-wallet-for-men-mn-cardpc-wallet-metronaut-original-imagkqrphqfe9cqj.jpeg?q=70,keyword_drop,"METRONAUT Men Casual, Evening/Party, Formal, Beige Artificial Leather Wallet",Accessories,Wallets ,249.0
259,https://rukminim1.flixcart.com/image/612/612/xif0q/screen-guard/edge-to-edge-tempered-glass/w/i/8/not9-promax-texovera-original-imagh75fbybwvfyu.jpeg?q=70,description_snippet,"TexoVera best Screen Guard for Gamers, this is Matte ceramic edge to edge screen guard which comes with camera punch hole",Mobile Accessories,Screenguards,179.0
259,https://rukminim1.flixcart.com/image/612/612/xif0q/screen-guard/edge-to-edge-tempered-glass/w/i/8/not9-promax-texovera-original-imagh75fbybwvfyu.jpeg?q=70,price_context,budget TexoVera Edge Edge Tempered Glass Poco under ₹179,Mobile Accessories,Screenguards,179.0
259,https://rukminim1.flixcart.com/image/612/612/xif0q/screen-guard/edge-to-edge-tempered-glass/w/i/8/not9-promax-texovera-original-imagh75fbybwvfyu.jpeg?q=70,highlights_fusion,TexoVera Edge Edge Tempered Glass Air-bubble Proof Matte Screen Guard Anti Reflection Mirror Screen Guard Scratch Resistant Washable Mobile Edge To Edge Tempered Glass Removable,Mobile Accessories,Screenguards,179.0
259,https://rukminim1.flixcart.com/image/612/612/xif0q/screen-guard/edge-to-edge-tempered-glass/w/i/8/not9-promax-texovera-original-imagh75fbybwvfyu.jpeg?q=70,category_prefix,"Mobile Accessories > Screenguards: TexoVera Edge To Edge Tempered Glass for Poco X3, Redmi NOte 9 Pro, Redmi NOte 9 Pro Max, Redmi Note 10 Pro, Redmi Note 10 Pro Max, Poco M2 Pro, Mi 10i (5G), Poco X3 Pro, Poco F3, Poco F3 GT 5G, XIAOMI REDMI NOTE 11 PRO, Xiaomi Redmi Note 11 Pro Plus 5G, POCO F4 5G, Motorola Edge 20 Fusion, Samsung Galaxy M51, Samsung Galaxy A71, Samsung Galaxy M52 5G, Samsung Galaxy A72, Samsung Galaxy F62, Motorola Edge 20, Motorola Edge 20 Pro Matte Ceramic (Flexible)",Mobile Accessories,Screenguards,179.0
259,https://rukminim1.flixcart.com/image/612/612/xif0q/screen-guard/edge-to-edge-tempered-glass/w/i/8/not9-promax-texovera-original-imagh75fbybwvfyu.jpeg?q=70,keyword_drop,"Edge Edge Tempered Glass Poco NOte 9 Pro, NOte Pro Max, Redmi Note 10 Pro, Note 10 Pro Poco Pro, Mi Poco X3 Poco F3, Poco F3 GT 5G, NOTE PRO, Redmi 11 Plus POCO 5G, Motorola Edge 20 Samsung Galaxy M51, Galaxy Samsung Galaxy M52 5G, Samsung Galaxy A72, Samsung Galaxy F62, Motorola 20, Edge Pro Ceramic (Flexible)",Mobile Accessories,Screenguards,179.0
259,https://rukminim1.flixcart.com/image/612/612/xif0q/screen-guard/edge-to-edge-tempered-glass/w/i/8/not9-promax-texovera-original-imagh75fbybwvfyu.jpeg?q=70,title_clean,"TexoVera Edge To Edge Tempered Glass for Poco X3, Redmi NOte 9 Pro, Redmi NOte 9 Pro Max, Redmi Note 10 Pro, Redmi Note 10 Pro Max, Poco M2 Pro, Mi 10i (5G), Poco X3 Pro, Poco F3, Poco F3 GT 5G, XIAOMI REDMI NOTE 11 PRO, Xiaomi Redmi Note 11 Pro Plus 5G, POCO F4 5G, Motorola Edge 20 Fusion, Samsung Galaxy M51, Samsung Galaxy A71, Samsung Galaxy M52 5G, Samsung Galaxy A72, Samsung Galaxy F62, Motorola Edge 20, Motorola Edge 20 Pro Matte Ceramic (Flexible)",Mobile Accessories,Screenguards,179.0
260,https://rukminim1.flixcart.com/image/612/612/k1qr5ow0/frame/j/h/b/50-blck-1-50-brandwish-original-imafh8vqxd39xs9b.jpeg?q=70,description_snippet,BRANDWISH Rimless (+2.50) Rectangle Reading Glass For Men,Accessories,Frames ,424.0
260,https://rukminim1.flixcart.com/image/612/612/k1qr5ow0/frame/j/h/b/50-blck-1-50-brandwish-original-imafh8vqxd39xs9b.jpeg?q=70,price_context,affordable BRANDWISH Rimless Rectangle Reading Glass Men under ₹424,Accessories,Frames ,424.0
260,https://rukminim1.flixcart.com/image/612/612/k1qr5ow0/frame/j/h/b/50-blck-1-50-brandwish-original-imafh8vqxd39xs9b.jpeg?q=70,category_prefix,Accessories > Frames: BRANDWISH Rimless (+2.50) Rectangle Reading Glass For Men,Accessories,Frames ,424.0
261,https://rukminim1.flixcart.com/image/612/612/xif0q/cases-covers/back-cover/r/r/a/chrome-019-08-371-kartv-original-imaghbhw7j9agpkq.jpeg?q=70,description_snippet,You can have both all round protection and convenience. It's protected from drops and scratches from all sides. Ultra durable due to the high density,Mobile Accessories,Mobile Cases,299.0
261,https://rukminim1.flixcart.com/image/612/612/xif0q/cases-covers/back-cover/r/r/a/chrome-019-08-371-kartv-original-imaghbhw7j9agpkq.jpeg?q=70,price_context,affordable KartV Back Cover Redmi Note Redmi under ₹299,Mobile Accessories,Mobile Cases,299.0
261,https://rukminim1.flixcart.com/image/612/612/xif0q/cases-covers/back-cover/r/r/a/chrome-019-08-371-kartv-original-imaghbhw7j9agpkq.jpeg?q=70,highlights_fusion,KartV Back Cover Redmi Note Mobile Material: Silicon Theme: No Theme Type: Back Cover,Mobile Accessories,Mobile Cases,299.0
261,https://rukminim1.flixcart.com/image/612/612/xif0q/cases-covers/back-cover/r/r/a/chrome-019-08-371-kartv-original-imaghbhw7j9agpkq.jpeg?q=70,category_prefix,"Mobile Accessories > Mobile Cases: KartV Back Cover for Mi Redmi Note 10, Mi Redmi Note 10s, Redmi Note 10, Redmi Note 10s (Black, Gold, Camera Bump Protector, Silicon, Pack of: 1)",Mobile Accessories,Mobile Cases,299.0
261,https://rukminim1.flixcart.com/image/612/612/xif0q/cases-covers/back-cover/r/r/a/chrome-019-08-371-kartv-original-imaghbhw7j9agpkq.jpeg?q=70,keyword_drop,"KartV Back Redmi Note 10, Redmi Note 10s, Redmi Redmi 10s (Black, Camera Protector, Silicon, Pack",Mobile Accessories,Mobile Cases,299.0
261,https://rukminim1.flixcart.com/image/612/612/xif0q/cases-covers/back-cover/r/r/a/chrome-019-08-371-kartv-original-imaghbhw7j9agpkq.jpeg?q=70,title_clean,"KartV Back Cover for Mi Redmi Note 10, Mi Redmi Note 10s, Redmi Note 10, Redmi Note 10s (Black, Gold, Camera Bump Protector, Silicon, Pack of: 1)",Mobile Accessories,Mobile Cases,299.0
261,https://rukminim1.flixcart.com/image/612/612/xif0q/cases-covers/back-cover/r/r/a/chrome-019-08-371-kartv-original-imaghbhw7j9agpkq.jpeg?q=70,attribute_reorder,"KartV Back Cover for Mi Redmi Note 10, Mi Redmi Note 10s Redmi Note 10, Redmi Note 10s, (Black, Gold, Camera Bump Protector, Silicon, Pack of: 1)",Mobile Accessories,Mobile Cases,299.0
262,https://rukminim1.flixcart.com/image/612/612/khf63680/screen-guard/screen-guard/f/q/y/sprig-sg-s20-fe-ts-original-imafxf3fgb2zbutc.jpeg?q=70,description_snippet,Sprig Tempered Glass Guard for Google Pixel 6a,Mobile Accessories,Screenguards,399.0
262,https://rukminim1.flixcart.com/image/612/612/khf63680/screen-guard/screen-guard/f/q/y/sprig-sg-s20-fe-ts-original-imafxf3fgb2zbutc.jpeg?q=70,price_context,affordable Sprig Tempered Glass Guard Google Pixel under ₹399,Mobile Accessories,Screenguards,399.0
262,https://rukminim1.flixcart.com/image/612/612/khf63680/screen-guard/screen-guard/f/q/y/sprig-sg-s20-fe-ts-original-imafxf3fgb2zbutc.jpeg?q=70,highlights_fusion,Sprig Tempered Glass Guard Google Anti Glare Scratch Resistant Smart Screen Guard Anti Bacterial Anti Fingerprint Air-bubble Proof Mobile Tempered Glass Removable,Mobile Accessories,Screenguards,399.0
262,https://rukminim1.flixcart.com/image/612/612/khf63680/screen-guard/screen-guard/f/q/y/sprig-sg-s20-fe-ts-original-imafxf3fgb2zbutc.jpeg?q=70,category_prefix,Mobile Accessories > Screenguards: Sprig Tempered Glass Guard for Google Pixel 6a,Mobile Accessories,Screenguards,399.0
263,https://rukminim1.flixcart.com/image/612/612/k5r2mq80/trimmer/b/k/z/waterproof-electric-corded-professional-beard-mustache-trimmer-original-imafnwyyg92sac8g.jpeg?q=70,description_snippet,JM Waterproof Electric Corded Professional Beard Mustache Trimmer Hair Clipper Grooming Kit 0 min Runtime 4 Length Settings,Personal Care Appliances,Grooming Kits ,899.0
263,https://rukminim1.flixcart.com/image/612/612/k5r2mq80/trimmer/b/k/z/waterproof-electric-corded-professional-beard-mustache-trimmer-original-imafnwyyg92sac8g.jpeg?q=70,price_context,mid-range Waterproof Electric Corded Professional Beard Mustache under ₹899,Personal Care Appliances,Grooming Kits ,899.0
263,https://rukminim1.flixcart.com/image/612/612/k5r2mq80/trimmer/b/k/z/waterproof-electric-corded-professional-beard-mustache-trimmer-original-imafnwyyg92sac8g.jpeg?q=70,highlights_fusion,Waterproof Electric Corded Professional Beard Titanium Coated Trimming Range: 0.5 - 12 mm 0 min battery run time 4 length settings Gender: Men For Body Grooming Beard & Moustache Hair Clipping,Personal Care Appliances,Grooming Kits ,899.0
263,https://rukminim1.flixcart.com/image/612/612/k5r2mq80/trimmer/b/k/z/waterproof-electric-corded-professional-beard-mustache-trimmer-original-imafnwyyg92sac8g.jpeg?q=70,category_prefix,Personal Care Appliances > Grooming Kits: JM Waterproof Electric Corded Professional Beard Mustache Trimmer Hair Clipper Grooming Kit 0 min Runtime 4 Length Settings,Personal Care Appliances,Grooming Kits ,899.0
263,https://rukminim1.flixcart.com/image/612/612/k5r2mq80/trimmer/b/k/z/waterproof-electric-corded-professional-beard-mustache-trimmer-original-imafnwyyg92sac8g.jpeg?q=70,keyword_drop,JM Waterproof Electric Professional Beard Mustache Hair Grooming 0 min Runtime 4 Length Settings,Personal Care Appliances,Grooming Kits ,899.0
264,https://rukminim1.flixcart.com/image/612/612/ku1k4280/suitcase/a/m/x/kam-triprism-sp-hk3-2-09-001-cabin-luggage-kamiliant-by-american-original-imag793tsjagmwse.jpeg?q=70,description_snippet,Kamiliant by American Tourister Medium Check-in Suitcase (68 cm) - Kam Triprism Sp - Black,Accessories,Luggage and Travel ,2299.0
264,https://rukminim1.flixcart.com/image/612/612/ku1k4280/suitcase/a/m/x/kam-triprism-sp-hk3-2-09-001-cabin-luggage-kamiliant-by-american-original-imag793tsjagmwse.jpeg?q=70,price_context,premium Kamiliant American Tourister Medium Check Suitcase under ₹2299,Accessories,Luggage and Travel ,2299.0
264,https://rukminim1.flixcart.com/image/612/612/ku1k4280/suitcase/a/m/x/kam-triprism-sp-hk3-2-09-001-cabin-luggage-kamiliant-by-american-original-imag793tsjagmwse.jpeg?q=70,category_prefix,Accessories > Luggage and Travel: Kamiliant by American Tourister Medium Check-in Suitcase (68 cm) - Kam Triprism Sp - Black,Accessories,Luggage and Travel ,2299.0
264,https://rukminim1.flixcart.com/image/612/612/ku1k4280/suitcase/a/m/x/kam-triprism-sp-hk3-2-09-001-cabin-luggage-kamiliant-by-american-original-imag793tsjagmwse.jpeg?q=70,keyword_drop,Kamiliant American Check-in Suitcase (68 cm) Kam Sp,Accessories,Luggage and Travel ,2299.0
265,https://rukminim1.flixcart.com/image/612/612/xif0q/frame/w/t/5/54-na-151493-lenskart-blu-original-imaggy886bkmv8zc.jpeg?q=70,description_snippet,Lenskart Blu Full Rim Square Anti Glare & Blue Cut Computer Glass For Men,Accessories,Frames ,1499.0
265,https://rukminim1.flixcart.com/image/612/612/xif0q/frame/w/t/5/54-na-151493-lenskart-blu-original-imaggy886bkmv8zc.jpeg?q=70,price_context,mid-range Lenskart Blu Full Rim Square Anti under ₹1499,Accessories,Frames ,1499.0
265,https://rukminim1.flixcart.com/image/612/612/xif0q/frame/w/t/5/54-na-151493-lenskart-blu-original-imaggy886bkmv8zc.jpeg?q=70,category_prefix,Accessories > Frames: Lenskart Blu Full Rim Square Anti Glare & Blue Cut Computer Glass For Men,Accessories,Frames ,1499.0
265,https://rukminim1.flixcart.com/image/612/612/xif0q/frame/w/t/5/54-na-151493-lenskart-blu-original-imaggy886bkmv8zc.jpeg?q=70,keyword_drop,Lenskart Blu Full Rim Anti Glare & Blue Cut Men,Accessories,Frames ,1499.0
266,https://rukminim1.flixcart.com/image/612/612/xif0q/wallet-card-wallet/k/b/h/oliver-1-10-998-ubf130grn1017-6-wallet-urban-forest-2-489-original-imagk8tzgrz5phh5.jpeg?q=70,description_snippet,URBAN FOREST Men Green Genuine Leather Wallet - Mini,Accessories,Wallets ,479.0
266,https://rukminim1.flixcart.com/image/612/612/xif0q/wallet-card-wallet/k/b/h/oliver-1-10-998-ubf130grn1017-6-wallet-urban-forest-2-489-original-imagk8tzgrz5phh5.jpeg?q=70,price_context,affordable URBAN FOREST Men Green Genuine Leather under ₹479,Accessories,Wallets ,479.0
266,https://rukminim1.flixcart.com/image/612/612/xif0q/wallet-card-wallet/k/b/h/oliver-1-10-998-ubf130grn1017-6-wallet-urban-forest-2-489-original-imagk8tzgrz5phh5.jpeg?q=70,category_prefix,Accessories > Wallets: URBAN FOREST Men Green Genuine Leather Wallet - Mini,Accessories,Wallets ,479.0
266,https://rukminim1.flixcart.com/image/612/612/xif0q/wallet-card-wallet/k/b/h/oliver-1-10-998-ubf130grn1017-6-wallet-urban-forest-2-489-original-imagk8tzgrz5phh5.jpeg?q=70,keyword_drop,URBAN FOREST Men Green Genuine Leather - Mini,Accessories,Wallets ,479.0
267,https://rukminim1.flixcart.com/image/612/612/xif0q/smart-headphone/a/k/3/audme211-audme-original-imagh7fsb5av523w.jpeg?q=70,description_snippet,Audme Audme211 Smart Headphones,Mobile Accessories,Smart Headphones,599.0
267,https://rukminim1.flixcart.com/image/612/612/xif0q/smart-headphone/a/k/3/audme211-audme-original-imagh7fsb5av523w.jpeg?q=70,price_context,mid-range Audme Audme211 Smart Headphones under ₹599,Mobile Accessories,Smart Headphones,599.0
267,https://rukminim1.flixcart.com/image/612/612/xif0q/smart-headphone/a/k/3/audme211-audme-original-imagh7fsb5av523w.jpeg?q=70,highlights_fusion,Audme Audme211 Smart Headphones Green Supports Android IOS Windows,Mobile Accessories,Smart Headphones,599.0
267,https://rukminim1.flixcart.com/image/612/612/xif0q/smart-headphone/a/k/3/audme211-audme-original-imagh7fsb5av523w.jpeg?q=70,category_prefix,Mobile Accessories > Smart Headphones: Audme Audme211 Smart Headphones,Mobile Accessories,Smart Headphones,599.0
268,https://rukminim1.flixcart.com/image/612/612/l30hmkw0/trimmer/a/w/1/0-5-7-mm-balls-and-body-trimmer-plus-for-groin-pubic-hair-area-original-image889qhzhxxzb.jpeg?q=70,description_snippet,"Keep them fresh so they keep on rolling with LetsShave Balls, Groin & Body Trimmer with Shave Head. The unique V-Shaped head with rounded R-Style",Personal Care Appliances,Grooming Kits ,3999.0
268,https://rukminim1.flixcart.com/image/612/612/l30hmkw0/trimmer/a/w/1/0-5-7-mm-balls-and-body-trimmer-plus-for-groin-pubic-hair-area-original-image889qhzhxxzb.jpeg?q=70,price_context,premium LetsShave Balls Body Trimmer Plus Groin under ₹3999,Personal Care Appliances,Grooming Kits ,3999.0
268,https://rukminim1.flixcart.com/image/612/612/l30hmkw0/trimmer/a/w/1/0-5-7-mm-balls-and-body-trimmer-plus-for-groin-pubic-hair-area-original-image889qhzhxxzb.jpeg?q=70,highlights_fusion,LetsShave Balls Body Trimmer Plus Stainless Steel Trimming Range: 0.5 - 7 mm 90 min battery run time 5 length settings Gender: Men For Body Grooming Bikini Area,Personal Care Appliances,Grooming Kits ,3999.0
268,https://rukminim1.flixcart.com/image/612/612/l30hmkw0/trimmer/a/w/1/0-5-7-mm-balls-and-body-trimmer-plus-for-groin-pubic-hair-area-original-image889qhzhxxzb.jpeg?q=70,category_prefix,Personal Care Appliances > Grooming Kits: LetsShave Balls and Body Trimmer Plus for Groin & Pubic Hair Area with Shaver Head for men Grooming Kit 90 min Runtime 5 Length Settings,Personal Care Appliances,Grooming Kits ,3999.0
268,https://rukminim1.flixcart.com/image/612/612/l30hmkw0/trimmer/a/w/1/0-5-7-mm-balls-and-body-trimmer-plus-for-groin-pubic-hair-area-original-image889qhzhxxzb.jpeg?q=70,keyword_drop,Balls Body Trimmer Groin & Hair Area Head Grooming Kit 90 min Runtime,Personal Care Appliances,Grooming Kits ,3999.0
268,https://rukminim1.flixcart.com/image/612/612/l30hmkw0/trimmer/a/w/1/0-5-7-mm-balls-and-body-trimmer-plus-for-groin-pubic-hair-area-original-image889qhzhxxzb.jpeg?q=70,title_clean,LetsShave Balls and Body Trimmer Plus for Groin & Pubic Hair Area with Shaver Head for men Grooming Kit 90 min Runtime 5 Length Settings,Personal Care Appliances,Grooming Kits ,3999.0
269,https://rukminim1.flixcart.com/image/612/612/xif0q/belt/k/q/w/one-size-automatic-buckle-belt-grip-53-autolock-belt-zoro-original-imagj5yhhmzyxdpm.jpeg?q=70,description_snippet,"ZORO Men Formal Black Artificial Leather, Texas Leatherite Belt",Accessories,Belts ,300.0
269,https://rukminim1.flixcart.com/image/612/612/xif0q/belt/k/q/w/one-size-automatic-buckle-belt-grip-53-autolock-belt-zoro-original-imagj5yhhmzyxdpm.jpeg?q=70,price_context,affordable ZORO Men Formal Black Artificial Leather under ₹300,Accessories,Belts ,300.0
269,https://rukminim1.flixcart.com/image/612/612/xif0q/belt/k/q/w/one-size-automatic-buckle-belt-grip-53-autolock-belt-zoro-original-imagj5yhhmzyxdpm.jpeg?q=70,category_prefix,"Accessories > Belts: ZORO Men Formal Black Artificial Leather, Texas Leatherite Belt",Accessories,Belts ,300.0
269,https://rukminim1.flixcart.com/image/612/612/xif0q/belt/k/q/w/one-size-automatic-buckle-belt-grip-53-autolock-belt-zoro-original-imagj5yhhmzyxdpm.jpeg?q=70,keyword_drop,"ZORO Men Black Artificial Leather, Texas Leatherite Belt",Accessories,Belts ,300.0
270,https://rukminim1.flixcart.com/image/612/612/jxnksy80/data-cable/lightning-cable/5/d/y/primiu-p6-original-imafg2ggb2knzmmk.jpeg?q=70,description_snippet,"2.4 Amp lightning fast charging so that you can be on a run all day long. Rest assured, data transmits at a high speed- efficiently",Mobile Accessories,Mobile Cables,299.0
270,https://rukminim1.flixcart.com/image/612/612/jxnksy80/data-cable/lightning-cable/5/d/y/primiu-p6-original-imafg2ggb2knzmmk.jpeg?q=70,price_context,affordable Primiu Lightning Cable long Nylon Braided under ₹299,Mobile Accessories,Mobile Cables,299.0
270,https://rukminim1.flixcart.com/image/612/612/jxnksy80/data-cable/lightning-cable/5/d/y/primiu-p6-original-imafg2ggb2knzmmk.jpeg?q=70,highlights_fusion,Primiu Lightning Cable long Nylon USB Type A A USB Cable Speed: 480 Mbps Mobile,Mobile Accessories,Mobile Cables,299.0
270,https://rukminim1.flixcart.com/image/612/612/jxnksy80/data-cable/lightning-cable/5/d/y/primiu-p6-original-imafg2ggb2knzmmk.jpeg?q=70,category_prefix,"Mobile Accessories > Mobile Cables: Primiu Lightning Cable 2.8 A 1.8 m 6 ft long Nylon Braided Tough (Compatible with iPhone, iPad, Silver, One Cable)",Mobile Accessories,Mobile Cables,299.0
270,https://rukminim1.flixcart.com/image/612/612/jxnksy80/data-cable/lightning-cable/5/d/y/primiu-p6-original-imafg2ggb2knzmmk.jpeg?q=70,keyword_drop,"Primiu Lightning 2.8 6 ft long Nylon Tough (Compatible iPad,",Mobile Accessories,Mobile Cables,299.0
