original_index,image_url,method,augmented_text,category_2,category_3,selling_price
2199,https://rukminim1.flixcart.com/image/612/612/l5jxt3k0/power-bank/w/e/o/-original-imagg7nqmp6wzhfn.jpeg?q=70,description_snippet,"Ambrane 10000 mAh Power Bank (20 W, Quick Charge 3.0, Power Delivery 2.0)",Mobile Accessories,Power Banks,999.0
2199,https://rukminim1.flixcart.com/image/612/612/l5jxt3k0/power-bank/w/e/o/-original-imagg7nqmp6wzhfn.jpeg?q=70,price_context,mid-range Ambrane 10000 mAh Power Bank Quick under ₹999,Mobile Accessories,Power Banks,999.0
2199,https://rukminim1.flixcart.com/image/612/612/l5jxt3k0/power-bank/w/e/o/-original-imagg7nqmp6wzhfn.jpeg?q=70,highlights_fusion,Ambrane 10000 mAh Power Bank 10000 mAh Lithium Polymer Battery 20W Input Charging Cable Included,Mobile Accessories,Power Banks,999.0
2199,https://rukminim1.flixcart.com/image/612/612/l5jxt3k0/power-bank/w/e/o/-original-imagg7nqmp6wzhfn.jpeg?q=70,category_prefix,"Mobile Accessories > Power Banks: Ambrane 10000 mAh Power Bank (20 W, Quick Charge 3.0, Power Delivery 2.0)",Mobile Accessories,Power Banks,999.0
2199,https://rukminim1.flixcart.com/image/612/612/l5jxt3k0/power-bank/w/e/o/-original-imagg7nqmp6wzhfn.jpeg?q=70,keyword_drop,"Ambrane Power (20 Quick Charge 3.0, Delivery 2.0)",Mobile Accessories,Power Banks,999.0
2200,https://rukminim1.flixcart.com/image/612/612/l5fnhjk0/power-bank/d/h/v/-original-imagg3utehnksuqz.jpeg?q=70,description_snippet,"ORAIMO 20000 mAh Power Bank (12 w, Fast Charging)",Mobile Accessories,Power Banks,1099.0
2200,https://rukminim1.flixcart.com/image/612/612/l5fnhjk0/power-bank/d/h/v/-original-imagg3utehnksuqz.jpeg?q=70,price_context,mid-range ORAIMO 20000 mAh Power Bank Fast under ₹1099,Mobile Accessories,Power Banks,1099.0
2200,https://rukminim1.flixcart.com/image/612/612/l5fnhjk0/power-bank/d/h/v/-original-imagg3utehnksuqz.jpeg?q=70,highlights_fusion,ORAIMO 20000 mAh Power Bank 20000 mAh Lithium Polymer Battery USB,Mobile Accessories,Power Banks,1099.0
2200,https://rukminim1.flixcart.com/image/612/612/l5fnhjk0/power-bank/d/h/v/-original-imagg3utehnksuqz.jpeg?q=70,category_prefix,"Mobile Accessories > Power Banks: ORAIMO 20000 mAh Power Bank (12 w, Fast Charging)",Mobile Accessories,Power Banks,1099.0
2200,https://rukminim1.flixcart.com/image/612/612/l5fnhjk0/power-bank/d/h/v/-original-imagg3utehnksuqz.jpeg?q=70,keyword_drop,ORAIMO 20000 Power Bank (12 Fast,Mobile Accessories,Power Banks,1099.0
2201,https://rukminim1.flixcart.com/image/612/612/xif0q/power-bank/5/7/g/power-house-10000-pb-x37-ubon-original-imagjbpvgyjwgxb9.jpeg?q=70,description_snippet,"Ubon PB-X37 Power House has a power-packed 10000mAh polymer battery that allows you to charge your devices multiple times. Equipped with detachable cables, the power",Mobile Accessories,Power Banks,1599.0
2201,https://rukminim1.flixcart.com/image/612/612/xif0q/power-bank/5/7/g/power-house-10000-pb-x37-ubon-original-imagjbpvgyjwgxb9.jpeg?q=70,price_context,mid-range Ubon 10000 mAh Power Bank Fast under ₹1599,Mobile Accessories,Power Banks,1599.0
2201,https://rukminim1.flixcart.com/image/612/612/xif0q/power-bank/5/7/g/power-house-10000-pb-x37-ubon-original-imagjbpvgyjwgxb9.jpeg?q=70,highlights_fusion,Ubon 10000 mAh Power Bank 10000 mAh Lithium Polymer Battery Type-C Micro Battery Charging Cable Included,Mobile Accessories,Power Banks,1599.0
2201,https://rukminim1.flixcart.com/image/612/612/xif0q/power-bank/5/7/g/power-house-10000-pb-x37-ubon-original-imagjbpvgyjwgxb9.jpeg?q=70,category_prefix,"Mobile Accessories > Power Banks: Ubon 10000 mAh Power Bank (12 W, Fast Charging)",Mobile Accessories,Power Banks,1599.0
2201,https://rukminim1.flixcart.com/image/612/612/xif0q/power-bank/5/7/g/power-house-10000-pb-x37-ubon-original-imagjbpvgyjwgxb9.jpeg?q=70,keyword_drop,Ubon 10000 mAh Power (12 Fast,Mobile Accessories,Power Banks,1599.0
2201,https://rukminim1.flixcart.com/image/612/612/xif0q/power-bank/5/7/g/power-house-10000-pb-x37-ubon-original-imagjbpvgyjwgxb9.jpeg?q=70,title_clean,"Ubon 10000 mAh Power Bank (12 W, Fast Charging)",Mobile Accessories,Power Banks,1599.0
2202,https://rukminim1.flixcart.com/image/612/612/xif0q/power-bank/n/y/m/98cc-white-5m-32000-98cc-white-5m-wingfi-original-imagjkyreqgtcnz6.jpeg?q=70,description_snippet,"WINgFI 32000 mAh Power Bank (12 W, Fast Charging)",Mobile Accessories,Power Banks,569.0
2202,https://rukminim1.flixcart.com/image/612/612/xif0q/power-bank/n/y/m/98cc-white-5m-32000-98cc-white-5m-wingfi-original-imagjkyreqgtcnz6.jpeg?q=70,price_context,mid-range WINgFI 32000 mAh Power Bank Fast under ₹569,Mobile Accessories,Power Banks,569.0
2202,https://rukminim1.flixcart.com/image/612/612/xif0q/power-bank/n/y/m/98cc-white-5m-32000-98cc-white-5m-wingfi-original-imagjkyreqgtcnz6.jpeg?q=70,highlights_fusion,WINgFI 32000 mAh Power Bank 32000 mAh Lithium-ion Battery AC Adapter Charging Cable Included,Mobile Accessories,Power Banks,569.0
2202,https://rukminim1.flixcart.com/image/612/612/xif0q/power-bank/n/y/m/98cc-white-5m-32000-98cc-white-5m-wingfi-original-imagjkyreqgtcnz6.jpeg?q=70,category_prefix,"Mobile Accessories > Power Banks: WINgFI 32000 mAh Power Bank (12 W, Fast Charging)",Mobile Accessories,Power Banks,569.0
2202,https://rukminim1.flixcart.com/image/612/612/xif0q/power-bank/n/y/m/98cc-white-5m-32000-98cc-white-5m-wingfi-original-imagjkyreqgtcnz6.jpeg?q=70,keyword_drop,Power (12 Fast Charging),Mobile Accessories,Power Banks,569.0
2203,https://rukminim1.flixcart.com/image/612/612/kdj4xow0/power-bank/v/6/b/dx03-power-bank-10000mah-with-1-usb-port-and-semi-digital-original-imafufarexzuspzn.jpeg?q=70,description_snippet,"1 USB output at 5V/2.1A , Dual USB Input via Type C / Micro USB at 5V/2.1A , Full recharge of power bank takes upto",Mobile Accessories,Power Banks,817.0
2203,https://rukminim1.flixcart.com/image/612/612/kdj4xow0/power-bank/v/6/b/dx03-power-bank-10000mah-with-1-usb-port-and-semi-digital-original-imafufarexzuspzn.jpeg?q=70,price_context,mid-range Callmate 10000 mAh Power Bank Fast under ₹817,Mobile Accessories,Power Banks,817.0
2203,https://rukminim1.flixcart.com/image/612/612/kdj4xow0/power-bank/v/6/b/dx03-power-bank-10000mah-with-1-usb-port-and-semi-digital-original-imafufarexzuspzn.jpeg?q=70,highlights_fusion,Callmate 10000 mAh Power Bank 10000 mAh Lithium Polymer Battery Type-C Lightning USB Adapter Charging Cable Included,Mobile Accessories,Power Banks,817.0
2203,https://rukminim1.flixcart.com/image/612/612/kdj4xow0/power-bank/v/6/b/dx03-power-bank-10000mah-with-1-usb-port-and-semi-digital-original-imafufarexzuspzn.jpeg?q=70,category_prefix,"Mobile Accessories > Power Banks: Callmate 10000 mAh Power Bank (15 W, Fast Charging)",Mobile Accessories,Power Banks,817.0
2203,https://rukminim1.flixcart.com/image/612/612/kdj4xow0/power-bank/v/6/b/dx03-power-bank-10000mah-with-1-usb-port-and-semi-digital-original-imafufarexzuspzn.jpeg?q=70,keyword_drop,Callmate Bank (15 Fast Charging),Mobile Accessories,Power Banks,817.0
2203,https://rukminim1.flixcart.com/image/612/612/kdj4xow0/power-bank/v/6/b/dx03-power-bank-10000mah-with-1-usb-port-and-semi-digital-original-imafufarexzuspzn.jpeg?q=70,title_clean,"Callmate 10000 mAh Power Bank (15 W, Fast Charging)",Mobile Accessories,Power Banks,817.0
2204,https://rukminim1.flixcart.com/image/612/612/l5fnhjk0/power-bank/u/v/f/-original-imagg3utd8nzx6hu.jpeg?q=70,description_snippet,"ORAIMO 20000 mAh Power Bank (12 w, Fast Charging)",Mobile Accessories,Power Banks,1099.0
2204,https://rukminim1.flixcart.com/image/612/612/l5fnhjk0/power-bank/u/v/f/-original-imagg3utd8nzx6hu.jpeg?q=70,price_context,mid-range ORAIMO 20000 mAh Power Bank Fast under ₹1099,Mobile Accessories,Power Banks,1099.0
2204,https://rukminim1.flixcart.com/image/612/612/l5fnhjk0/power-bank/u/v/f/-original-imagg3utd8nzx6hu.jpeg?q=70,highlights_fusion,ORAIMO 20000 mAh Power Bank 20000 mAh Lithium Polymer Battery USB,Mobile Accessories,Power Banks,1099.0
2204,https://rukminim1.flixcart.com/image/612/612/l5fnhjk0/power-bank/u/v/f/-original-imagg3utd8nzx6hu.jpeg?q=70,category_prefix,"Mobile Accessories > Power Banks: ORAIMO 20000 mAh Power Bank (12 w, Fast Charging)",Mobile Accessories,Power Banks,1099.0
2204,https://rukminim1.flixcart.com/image/612/612/l5fnhjk0/power-bank/u/v/f/-original-imagg3utd8nzx6hu.jpeg?q=70,keyword_drop,"20000 Power (12 w, Fast Charging)",Mobile Accessories,Power Banks,1099.0
2205,https://rukminim1.flixcart.com/image/612/612/kmp7ngw0/power-bank/x/t/b/power-bank-10000-mah-with-dual-usb-with-dual-torch-t80-callmate-original-imagfjgatcsrhbzw.jpeg?q=70,description_snippet,"Callmate 10000 mAh Power Bank (15 W, Fast Charging)",Mobile Accessories,Power Banks,835.0
2205,https://rukminim1.flixcart.com/image/612/612/kmp7ngw0/power-bank/x/t/b/power-bank-10000-mah-with-dual-usb-with-dual-torch-t80-callmate-original-imagfjgatcsrhbzw.jpeg?q=70,price_context,mid-range Callmate 10000 mAh Power Bank Fast under ₹835,Mobile Accessories,Power Banks,835.0
2205,https://rukminim1.flixcart.com/image/612/612/kmp7ngw0/power-bank/x/t/b/power-bank-10000-mah-with-dual-usb-with-dual-torch-t80-callmate-original-imagfjgatcsrhbzw.jpeg?q=70,highlights_fusion,Callmate 10000 mAh Power Bank 10000 mAh Lithium Polymer Battery Micro AC Adapter Charging Cable Included,Mobile Accessories,Power Banks,835.0
2205,https://rukminim1.flixcart.com/image/612/612/kmp7ngw0/power-bank/x/t/b/power-bank-10000-mah-with-dual-usb-with-dual-torch-t80-callmate-original-imagfjgatcsrhbzw.jpeg?q=70,category_prefix,"Mobile Accessories > Power Banks: Callmate 10000 mAh Power Bank (15 W, Fast Charging)",Mobile Accessories,Power Banks,835.0
2205,https://rukminim1.flixcart.com/image/612/612/kmp7ngw0/power-bank/x/t/b/power-bank-10000-mah-with-dual-usb-with-dual-torch-t80-callmate-original-imagfjgatcsrhbzw.jpeg?q=70,keyword_drop,"mAh Power Bank (15 W, Charging)",Mobile Accessories,Power Banks,835.0
2206,https://rukminim1.flixcart.com/image/612/612/xif0q/screen-guard/screen-guard/r/l/x/v25prop02glass-worldvery-original-imaghhgffhu6bs8x.jpeg?q=70,description_snippet,"Fast Exhaust and Air-Bubble Proof. Automatic adsorption, very easily using the supplied accessories to install. Without fingerprints, without leaving any bubbles. The Real 9h Hardness.",Mobile Accessories,Screenguards,509.0
2206,https://rukminim1.flixcart.com/image/612/612/xif0q/screen-guard/screen-guard/r/l/x/v25prop02glass-worldvery-original-imaghhgffhu6bs8x.jpeg?q=70,price_context,mid-range worldvery Tempered Glass Guard Vivo V25 under ₹509,Mobile Accessories,Screenguards,509.0
2206,https://rukminim1.flixcart.com/image/612/612/xif0q/screen-guard/screen-guard/r/l/x/v25prop02glass-worldvery-original-imaghhgffhu6bs8x.jpeg?q=70,highlights_fusion,worldvery Tempered Glass Guard Vivo Scratch Resistant Scratch Resistant Mobile Tempered Glass,Mobile Accessories,Screenguards,509.0
2206,https://rukminim1.flixcart.com/image/612/612/xif0q/screen-guard/screen-guard/r/l/x/v25prop02glass-worldvery-original-imaghhgffhu6bs8x.jpeg?q=70,category_prefix,Mobile Accessories > Screenguards: worldvery Tempered Glass Guard for Vivo V25 Pro,Mobile Accessories,Screenguards,509.0
2206,https://rukminim1.flixcart.com/image/612/612/xif0q/screen-guard/screen-guard/r/l/x/v25prop02glass-worldvery-original-imaghhgffhu6bs8x.jpeg?q=70,keyword_drop,worldvery Tempered Glass Vivo Pro,Mobile Accessories,Screenguards,509.0
2206,https://rukminim1.flixcart.com/image/612/612/xif0q/screen-guard/screen-guard/r/l/x/v25prop02glass-worldvery-original-imaghhgffhu6bs8x.jpeg?q=70,title_clean,worldvery Tempered Glass Guard for Vivo V25 Pro,Mobile Accessories,Screenguards,509.0
2207,https://rukminim1.flixcart.com/image/612/612/xif0q/screen-guard/screen-guard/v/y/r/tempogiph12miniblack-cedo-xpro-original-imagjnuhvhfcccfs.jpeg?q=70,description_snippet,Perfect to work with touch screen technology Premium Quality Anti-Static and Anti-Friction UV Protection and against abrasion Non-corrosive Adhesive Perfect fit and leaves no residue,Mobile Accessories,Screenguards,199.0
2207,https://rukminim1.flixcart.com/image/612/612/xif0q/screen-guard/screen-guard/v/y/r/tempogiph12miniblack-cedo-xpro-original-imagjnuhvhfcccfs.jpeg?q=70,price_context,budget CEDO XPRO Screen Guard iPhone Mini under ₹199,Mobile Accessories,Screenguards,199.0
2207,https://rukminim1.flixcart.com/image/612/612/xif0q/screen-guard/screen-guard/v/y/r/tempogiph12miniblack-cedo-xpro-original-imagjnuhvhfcccfs.jpeg?q=70,highlights_fusion,CEDO XPRO Screen Guard iPhone Scratch Resistant Mobile Screen Guard Removable,Mobile Accessories,Screenguards,199.0
2207,https://rukminim1.flixcart.com/image/612/612/xif0q/screen-guard/screen-guard/v/y/r/tempogiph12miniblack-cedo-xpro-original-imagjnuhvhfcccfs.jpeg?q=70,category_prefix,Mobile Accessories > Screenguards: CEDO XPRO Screen Guard for iPhone 12 Mini,Mobile Accessories,Screenguards,199.0
2207,https://rukminim1.flixcart.com/image/612/612/xif0q/screen-guard/screen-guard/v/y/r/tempogiph12miniblack-cedo-xpro-original-imagjnuhvhfcccfs.jpeg?q=70,keyword_drop,CEDO XPRO Screen Guard for iPhone 12 Mini,Mobile Accessories,Screenguards,199.0
2208,https://rukminim1.flixcart.com/image/612/612/xif0q/screen-guard/edge-to-edge-tempered-glass/k/k/e/xtr-sgn10-oguvp1-xtrength-original-imagkhz2ysmmyzqg.jpeg?q=70,description_snippet,"As a proud and excited mobile phone owner, you want ultimate protection for your larger HD Display screen without compromising your user experience. Basically, you",Mobile Accessories,Screenguards,299.0
2208,https://rukminim1.flixcart.com/image/612/612/xif0q/screen-guard/edge-to-edge-tempered-glass/k/k/e/xtr-sgn10-oguvp1-xtrength-original-imagkhz2ysmmyzqg.jpeg?q=70,price_context,affordable XYNITY Edge Edge Tempered Glass Realme under ₹299,Mobile Accessories,Screenguards,299.0
2208,https://rukminim1.flixcart.com/image/612/612/xif0q/screen-guard/edge-to-edge-tempered-glass/k/k/e/xtr-sgn10-oguvp1-xtrength-original-imagkhz2ysmmyzqg.jpeg?q=70,highlights_fusion,XYNITY Edge Edge Tempered Glass Nano Liquid Screen Protector Washable Anti Glare Diamond Screen Guard Scratch Resistant Mobile Edge To Edge Tempered Glass Removable,Mobile Accessories,Screenguards,299.0
2208,https://rukminim1.flixcart.com/image/612/612/xif0q/screen-guard/edge-to-edge-tempered-glass/k/k/e/xtr-sgn10-oguvp1-xtrength-original-imagkhz2ysmmyzqg.jpeg?q=70,category_prefix,"Mobile Accessories > Screenguards: XYNITY Edge To Edge Tempered Glass for Realme 10 Pro Plus 5G, Realme 10 Pro Plus 5G",Mobile Accessories,Screenguards,299.0
2208,https://rukminim1.flixcart.com/image/612/612/xif0q/screen-guard/edge-to-edge-tempered-glass/k/k/e/xtr-sgn10-oguvp1-xtrength-original-imagkhz2ysmmyzqg.jpeg?q=70,keyword_drop,"XYNITY Tempered Glass 10 Pro 5G, Realme Pro Plus 5G",Mobile Accessories,Screenguards,299.0
2208,https://rukminim1.flixcart.com/image/612/612/xif0q/screen-guard/edge-to-edge-tempered-glass/k/k/e/xtr-sgn10-oguvp1-xtrength-original-imagkhz2ysmmyzqg.jpeg?q=70,title_clean,"XYNITY Edge To Edge Tempered Glass for Realme 10 Pro Plus 5G, Realme 10 Pro Plus 5G",Mobile Accessories,Screenguards,299.0
2209,https://rukminim1.flixcart.com/image/612/612/l407mvk0/screen-guard/edge-to-edge-tempered-glass/f/d/e/2qnty-black-moto-edge-30-glass-nstr3-nstar-original-imagfy9gbvz2hbdm.jpeg?q=70,description_snippet,"Tempered Glass Straight Edge Screen Protector Guard For Your Device, Brand New And Good Quality. Excellent Defensive Performance And Super High Transparency. Special Tempered Glass,",Mobile Accessories,Screenguards,299.0
2209,https://rukminim1.flixcart.com/image/612/612/l407mvk0/screen-guard/edge-to-edge-tempered-glass/f/d/e/2qnty-black-moto-edge-30-glass-nstr3-nstar-original-imagfy9gbvz2hbdm.jpeg?q=70,price_context,affordable NSTAR Edge Edge Tempered Glass MOTOROLA under ₹299,Mobile Accessories,Screenguards,299.0
2209,https://rukminim1.flixcart.com/image/612/612/l407mvk0/screen-guard/edge-to-edge-tempered-glass/f/d/e/2qnty-black-moto-edge-30-glass-nstr3-nstar-original-imagfy9gbvz2hbdm.jpeg?q=70,highlights_fusion,NSTAR Edge Edge Tempered Glass Scratch Resistant Anti Fingerprint Air-bubble Proof Mobile Edge To Edge Tempered Glass Removable,Mobile Accessories,Screenguards,299.0
2209,https://rukminim1.flixcart.com/image/612/612/l407mvk0/screen-guard/edge-to-edge-tempered-glass/f/d/e/2qnty-black-moto-edge-30-glass-nstr3-nstar-original-imagfy9gbvz2hbdm.jpeg?q=70,category_prefix,Mobile Accessories > Screenguards: NSTAR Edge To Edge Tempered Glass for MOTOROLA edge 30,Mobile Accessories,Screenguards,299.0
2209,https://rukminim1.flixcart.com/image/612/612/l407mvk0/screen-guard/edge-to-edge-tempered-glass/f/d/e/2qnty-black-moto-edge-30-glass-nstr3-nstar-original-imagfy9gbvz2hbdm.jpeg?q=70,keyword_drop,NSTAR Edge Edge Tempered MOTOROLA edge 30,Mobile Accessories,Screenguards,299.0
2209,https://rukminim1.flixcart.com/image/612/612/l407mvk0/screen-guard/edge-to-edge-tempered-glass/f/d/e/2qnty-black-moto-edge-30-glass-nstr3-nstar-original-imagfy9gbvz2hbdm.jpeg?q=70,title_clean,NSTAR Edge To Edge Tempered Glass for MOTOROLA edge 30,Mobile Accessories,Screenguards,299.0
2210,https://rukminim1.flixcart.com/image/612/612/l3khsi80/screen-guard/edge-to-edge-screen-guard/a/y/t/676-jfhuyf-one-1-desirtech-original-imagez5bzq6ytmgc.jpeg?q=70,description_snippet,"Tempered Glass Straight Edge Screen Protector Guard For Your Device, Brand New And Good Quality. Excellent Defensive Performance And Super High Transparency. Special Tempered Glass,",Mobile Accessories,Screenguards,149.0
2210,https://rukminim1.flixcart.com/image/612/612/l3khsi80/screen-guard/edge-to-edge-screen-guard/a/y/t/676-jfhuyf-one-1-desirtech-original-imagez5bzq6ytmgc.jpeg?q=70,price_context,budget Desirtech Edge Edge Tempered Glass Infinix under ₹149,Mobile Accessories,Screenguards,149.0
2210,https://rukminim1.flixcart.com/image/612/612/l3khsi80/screen-guard/edge-to-edge-screen-guard/a/y/t/676-jfhuyf-one-1-desirtech-original-imagez5bzq6ytmgc.jpeg?q=70,highlights_fusion,Desirtech Edge Edge Tempered Glass Scratch Resistant Anti Glare Mobile Edge To Edge Tempered Glass Removable,Mobile Accessories,Screenguards,149.0
2210,https://rukminim1.flixcart.com/image/612/612/l3khsi80/screen-guard/edge-to-edge-screen-guard/a/y/t/676-jfhuyf-one-1-desirtech-original-imagez5bzq6ytmgc.jpeg?q=70,category_prefix,Mobile Accessories > Screenguards: Desirtech Edge To Edge Tempered Glass for Infinix HOT 12 Play,Mobile Accessories,Screenguards,149.0
2210,https://rukminim1.flixcart.com/image/612/612/l3khsi80/screen-guard/edge-to-edge-screen-guard/a/y/t/676-jfhuyf-one-1-desirtech-original-imagez5bzq6ytmgc.jpeg?q=70,keyword_drop,Edge Tempered Infinix HOT 12,Mobile Accessories,Screenguards,149.0
2210,https://rukminim1.flixcart.com/image/612/612/l3khsi80/screen-guard/edge-to-edge-screen-guard/a/y/t/676-jfhuyf-one-1-desirtech-original-imagez5bzq6ytmgc.jpeg?q=70,title_clean,Desirtech Edge To Edge Tempered Glass for Infinix HOT 12 Play,Mobile Accessories,Screenguards,149.0
2211,https://rukminim1.flixcart.com/image/612/612/xif0q/screen-guard/tempered-glass/0/1/v/agl03385-spigen-original-imaghxdr7gwdgjyg.jpeg?q=70,description_snippet,Spigen EZ Fit Tempered Glass Screen Protector Guard for iPhone 14/13/13 Pro - 2 Pack,Mobile Accessories,Screenguards,999.0
2211,https://rukminim1.flixcart.com/image/612/612/xif0q/screen-guard/tempered-glass/0/1/v/agl03385-spigen-original-imaghxdr7gwdgjyg.jpeg?q=70,price_context,mid-range Spigen Tempered Glass Guard Apple iPhone under ₹999,Mobile Accessories,Screenguards,999.0
2211,https://rukminim1.flixcart.com/image/612/612/xif0q/screen-guard/tempered-glass/0/1/v/agl03385-spigen-original-imaghxdr7gwdgjyg.jpeg?q=70,highlights_fusion,Spigen Tempered Glass Guard Apple Scratch Resistant Anti Fingerprint 11D Tempered Glass Mobile Tempered Glass,Mobile Accessories,Screenguards,999.0
