category_1,category_2,category_3,title,product_rating,selling_price,mrp,seller_name,seller_rating,description,highlights,image_links,h_index
Electronics,Mobile Accessories,Mobile Holders,"BROLAVIYA Overhead Metal Long Lazy Arm and Bracket for All Mobiles Phone, for Streaming, Overhead Video, Desktop, Bedroom, Office Mobile Holder",4.3,₹895,"₹1,999",ICEBERG_MAKERS,4.6,"Product holds mobile vertically or horizontally. Multipurpose use : Product design is made in way you can watch Netflix/Prime while lying in bed or sofa or chair with hand free. You can make live stream, online lesson, YouTube videos, cooking video, videography, photography, vlogging, video shooting and find your own hidden innovation talent.",Universal Phone Stand Flexible mobile stand 360 angle camera stand Overhead video shoting,https://rukminim1.flixcart.com/image/612/612/ks4yz680/mobile-holder/0/3/q/overhead-metal-long-lazy-arm-and-bracket-for-all-mobiles-phone-original-imag5rnzhegpvkng.jpeg?q=70,2422
Electronics,Mobile Accessories,Mobile Holders,Portronics POR-1196 Modesk Plus Card Holder & Mobile Holder,4.3,₹183,₹899,Portronics Digital,4.9,"MoDesk Plus - a Premium Quality Mobile Holders for your Office Desks. Light weight and stainless steel structure to ensure durability. Equipped with card holder. It can hold, on your work desk, any type of smartphone & tablets with size up to 7 inches easily. It’s sturdy yet light weight design gives the required safety to your devices. It has angular design which gives perfect viewing angle of your smartphone on the desk so you can easily and privately see incoming calls, respond to messages without the risk of prying eyes. The antiskid silicon pads on the body prevents accidental slips and protection from scratches.",,https://rukminim1.flixcart.com/image/612/612/kgwld3k0/mobile-holder/a/q/m/por-1196-modesk-plus-portronics-original-imafxfb2navkrykm.jpeg?q=70,2423
Electronics,Mobile Accessories,Mobile Holders,Flipkart SmartBuy Mobile Stand Holder for Table with Adjustable Height 360 Degree Rotation Mobile Holder,3.8,₹233,"₹1,199",Pockester Crafts,4.1,"This product is a Premium Quality Mobile Holder for your Office Desks. The antiskid silicon pads on the body prevent accidental slips and protection from scratches. It’s sturdy yet light weight design gives the required fety to your devices. With just 170 grams it’s very lightweight and its dimensions are suitable for your office desks in all size which is just right for your desks. It has angular design which gives perfect viewing angle of your smartphone on the desk so you can easily and privately see incoming calls, respond to messages without the risk of prying eyes. It is easy to install and mounting and dismounting of your smartphone is easy and fast.",Mobile stand Adjustable,https://rukminim1.flixcart.com/image/612/612/xif0q/mobile-holder/b/g/f/stand-mobile-stand-holder-for-table-with-adjustable-height-360-original-imaghmhawg5wg9zz.jpeg?q=70,2424
Electronics,Mobile Accessories,Mobile Holders,"REEPUD Cell Phone Tablet Stand, Fully Foldable, Adjustable Desktop Phone Holder Mobile Holder",3.6,₹349,"₹1,499",BHARTI ENTERPRISES,3.9,Adjustable Cell Phone Holder Foldable Tablet Stand Mobile Phone Mount for Desk Compatible with All Smartphones Mobile Holder,,https://rukminim1.flixcart.com/image/612/612/ks7tuvk0/mobile-holder/3/x/g/heavy-duty-metal-adjustable-and-foldable-desktop-stand-for-original-imag5uf8wpu3zrza.jpeg?q=70,2425
Electronics,Mobile Accessories,Mobile Holders,Flipkart SmartBuy FOLD Mobile Stand Holder - [2020 Updated] Angle & Height Adjustable Mobile Holder,4.2,₹269,"₹1,299",STRIFF,4.5,,,https://rukminim1.flixcart.com/image/612/612/kdnf98w0/mobile-holder/d/7/z/fold-adjustable-phone-stand-holder-foldable-tablet-stand-mobile-original-imafugh6fnhmcgzc.jpeg?q=70,2426
Electronics,Mobile Accessories,Mobile Holders,ELV Aluminum Adjustable Foldable Stand for All Smartphones and tablet Mobile Holder,4.4,₹269,"₹1,499",iSMARTTECHNOLOGY,5.0,,,https://rukminim1.flixcart.com/image/612/612/l1nwnm80/mobile-holder/f/g/p/stand-aluminum-adjustable-foldable-stand-for-all-smartphones-and-original-imagd6csbzneaykj.jpeg?q=70,2427
Electronics,Mobile Accessories,Mobile Holders,Tanunni Mobile Holder Mobile Holder,4.2,₹171,₹399,NIHALANIS,4.9,smartphone wall holder can give your phone a safe dock while charging.,,https://rukminim1.flixcart.com/image/612/612/kvvad8w0/charging-pad/h/v/i/mobile-holder-tanunni-original-imag8z76dkkdtcpy.jpeg?q=70,2428
Electronics,Mobile Accessories,Mobile Holders,Eyelet 4797 CHAIR MOBILE STAND Mobile Holder,3.9,₹299,₹599,Gravity Fusion,3.9,"4797 Chair Mobile Stand used in all kinds of household and official purposes as a stand and holder for mobiles and smartphones etc. Its design is very ease going and very handy in order to use it clearly without any problem or facing any disadvantage. It is made under the consideration of users concern, which makes this product safe while using it. You can use it everywhere just because of its small size and ongoing mobility and take it to everyplace, where you want to use it for your needy purposes. This mobile Chair is very handy and light weighted so it basically doesn't need any extra hand to control or manage it and that's is why, this furthermore makes it a worthy material.",,https://rukminim1.flixcart.com/image/612/612/l1pc3gw0/mobile-holder/v/t/0/stand-4797-chair-mobile-stand-eyelet-yes-original-imagd7gywsduhs6f.jpeg?q=70,2429
Electronics,Mobile Accessories,Mobile Holders,Portronics POR-122 MODESK Universal Mobile Holder Mobile Holder,4.2,₹143,₹699,Portronics Digital,4.9,"MoDesk is an Stainless Steel body desk mobile holder which is rust and corrosion proof. This product is a Premium Quality Mobile Holder for your Office Desks. The antiskid silicon pads on the body prevent accidental slips and protection from scratches. It’s sturdy yet light weight design gives the required fety to your devices. With just 122 grams it’s very lightweight and its dimensions are suitable for your office desks 7cm x8cm x9.5cm in size which is just right for your desks. It has angular design which gives perfect viewing angle of your smartphone on the desk so you can easily and privately see incoming calls, respond to messages without the risk of prying eyes. It is easy to install and mounting and dismounting of your smartphone is easy and fast.",,https://rukminim1.flixcart.com/image/612/612/kgsb1jk0/mobile-holder/b/m/w/por-122-modesk-universal-mobile-holder-black-portronics-original-imafwy4xhexgtc37.jpeg?q=70,2430
Electronics,Mobile Accessories,Mobile Holders,Hold up Triangle Shape Mobile Holder For Table Desk Pack Of 5 Mobile Holder Mobile Holder,4.2,₹136,₹499,holdUP ,4.7,"Stylish Innovative Design with Compact Size. It is compatible with most smartphones & tablets. Anti-slip grips provided at the bottom for better stability. Perfect for desk or table to watch videos, read, browse And also use to photo frame stand etc. Sync charging your device.",,https://rukminim1.flixcart.com/image/612/612/xif0q/mobile-holder/u/b/p/stand-triangle-shape-mobile-holder-for-table-desk-pack-of-5-original-imaggjy5hegxfex8.jpeg?q=70,2431
Electronics,Mobile Accessories,Mobile Holders,Portronics Modesk 4 POR-1271 Mobile Holder,4.3,₹199,₹899,Portronics Digital,4.9,"Be it online lectures, a work meeting, or multitasking- The Modesk 4 is a high-quality stainless steel stand, designed to be your perfect companion for it all. The Mobile stand for video recording is great to use in cars and at home. The phone stand for online classes provides the best viewing angle without straining your neck or back. The mobile phone stand for table is usable anywhere anytime, as is highly portable. Made with stainless steel, it is covered with a silicone surface to prevent skidding and slipping. The phone holder is also equipped with a card & pen holder compartment for other small items.",,https://rukminim1.flixcart.com/image/612/612/klwmufk0/mobile-holder/l/u/3/modesk-4-por-1271-portronics-original-imagyxdrmum7gzxv.jpeg?q=70,2432
Electronics,Mobile Accessories,Mobile Holders,DEAL24U Online Study Multi Angle Mobile and tablet Stand Phone Holder blue color Mobile Holder,3.4,₹158,₹299,DEAL24U,3.8,"Phone stand with foldable design to find your ideal viewing angle for your phone/tablet;The rubber strip at the bottom holds the phone stand in position; Small size when folded together, easy to take away in your bag with you; An ideal phone stand for travel. desktop phone mount is not only suitable for home or office, but also fits outdoors because of its lightweight",,https://rukminim1.flixcart.com/image/612/612/l5iid8w0/mobile-holder/g/6/q/stand-online-study-multi-angle-mobile-and-tablet-stand-phone-original-imagg629kwhpsfkc.jpeg?q=70,2433
Electronics,Mobile Accessories,Mobile Holders,STRIFF Universal Superior ABS Adjustable Multi Angle Desktop phone Stand Mount Holder for Smart Phones(White) Mobile Holder,4.2,₹169,₹499,STRIFF,4.5,,Universal stand Pemium ABS material Sturdy & Reliable Potable Size Multi angle adjustable Foldable into pocket,https://rukminim1.flixcart.com/image/612/612/jqtt2fk0/mobile-holder/n/4/u/superior-abs-adjustable-multi-angle-desktop-phone-stand-mount-original-imafchkaekwfapnp.jpeg?q=70,2434
Electronics,Mobile Accessories,Mobile Holders,"ELV Wall Mount Mobile Holder, Mobile Stand For All Smartphones With Strong Adhesive Strips, Charging Holder (2 Pcs.) Mobile Holder",4.3,₹179,₹599,iSMARTTECHNOLOGY,5.0,"Convenient Use of ELV Phone Holder Wall Mount While Charging : Wall Mount phone holder can give your phone a safe dock while charging. Built-in non-slip pad and charging cable organizing can avoid your phone falling off and tangled mess. It is the perfect storage solution for your smartphone when it is charging. Features: Easy installation, Not harmful to electronics, Convenience to put the devices when charging. Compatibility : Compatible with iPhone 12 Pro Max, iPhone 12 Pro, iPhone 12, iPhone 12 mini, iPhone 11 Pro, iPhone 11 Pro Max, iPhone 11, iPhone XS Max, iPhone XR, iPhone X, iPhone 8, 8 Plus, iPhone 7, 6S, 5, Samsung Galaxy S21 ULTRA, S21, S20, S10+, S10, S9, S9+, S8, S8 Plus, S7, S6, S6 Edge, S5, S4, S3, Note 3, Note 4 and more. How to Use : This wall phone holder is designed to be attached to the wall. Do please make sure the wall you stick is dry and clean and with smooth surface. After stick this product to your wall, please wait for 24 hours before using to make sure it sticks firmly. Please be kindly noted that it's okay to get it off the wall, but the holder is not reusable any more. Important Notes The Plugs and cables just for show NOT INCLUDED. Intended only for use on smooth, non-textured surfaces.",,https://rukminim1.flixcart.com/image/612/612/kt0enww0/mobile-holder/g/v/k/wall-mount-mobile-holder-mobile-stand-for-all-smartphones-with-original-imag6gadgwm3uhc3.jpeg?q=70,2435
Electronics,Mobile Accessories,Mobile Holders,7CR Multi (WB) 2002 Mobile Holder,4.2,₹299,"₹1,999",7CRinternational,4.3,"Brand- 7CR (7CR brand aims to make peopleâ??s lives easy to easier.) Dimensions- (Inch-9.9X 6), (Cm-25.5X10.5) Colour- Swiss Butter nut Material - 100% High Density HDF Wood Grain Finish Thickness- 8mm Model no- Multi-7090-WB No. of hooks- 8 key hook Multi purpose uses- It has a unique feature for mobile charging and a small shelf for hold a visiting cards.",,https://rukminim1.flixcart.com/image/612/612/jv44mfk0/rack-shelf/5/7/2/3-in-1-multi-shelf-wb-7cr-original-imaeuk5rkfjpvhzc.jpeg?q=70,2436
Electronics,Mobile Accessories,Mobile Holders,Expro 04 Double USB Fast Charging Mobile Stand Mobile Holder,4.9,₹319,₹599,NIHALANIS,4.9,"[STURDY DESIGN]-With a sleek design and solid ABS Plastic build, charging holder is your safest smartphone wall holder, and a rest area for your phone [EASY WALL MOUNT]-Easily assembled and installable phone holder, designed to suit all smooth-surface walls such as ceramic wall, glass wall, lime wall, and wallpapers [MULTI-FUNCTIONAL]- Phone holder not only provides a rest area for the phone, but also gives easy access to wall charging points. Easily watch movies, videos, and content on the screen [ALL WEATHER CONDITIONS]- Simple to install, this mobile holder is designed for extreme weather conditions - heat, cold and dust [UNIVERSAL COMPATIBILITY]-This wall phone holder is compatible with almost every smartphone, and even some mini tablet devices, upto 14mm thickness like iPhone XS/ XS MAX/ X /8 /7 /6S /6 /Plus /5S, Xiaomi Redmi 6 Pro, Redmi 6A, Mi A2, Mi Mix 2S, Poco F1, Mi8, Mi Note 2, MoDesk 101 is your safest smartphone wall holder, and a rest area for your phone with a sleek design and solid ABS Plastic build. Strong 3M adhesive on the back ensures maximum support. Environment-friendly, heat-resistant, and comes with built-in non-slip pads for phone stability. Easily assembled and installable phone holder, designed to suit all smooth-surface walls such as ceramic wall, glass wall, lime wall, and wallpapers. Easily placeable on office walls, bedside wall, restaurants, bathrooms, and out of reach of children. MoDesk 101 wall phone holder is compatible with almost every smartphone, and even some mini tablet devices, upto 14mm thickness. This includes iPhones, almost all Android phones, and mini tablets. Convenient for charging devices directly from a wall without the need of a desk.",Multi Purpose 2 USB Fast Charging,https://rukminim1.flixcart.com/image/612/612/xif0q/mobile-holder/5/r/b/stand-04-double-usb-fast-charging-mobile-stand-expro-no-original-imagkzphfbgjn8gd.jpeg?q=70,2437
Electronics,Mobile Accessories,Mobile Holders,ELV Universal Smart Mobile Holder,4.3,₹149,₹699,iSMARTTECHNOLOGY,5.0,,Shiny Black,https://rukminim1.flixcart.com/image/612/612/l08gsy80/mobile-holder/r/b/f/-original-imagc2cvm9ukspeh.jpeg?q=70,2438
Electronics,Mobile Accessories,Mobile Holders,STRIFF Wall Mounted Phone Holder with Built-in non-slip pad ( white) Mobile Holder,4.0,₹149,₹499,STRIFF,4.5,"Conveneint Use of STRIFF Phone Holder Wall Mount While Charging UGREEN wall mount phone holder can give your phone a safe dock while charging. Built-in non-slip pad and charging cable organizing can avoid your phone falling off and tangled mess. It is the perfect storage solution for your iPhone when it is charging. How to Use This wall phone holder is designed to be attached to the wall. Do please make sure the wall you stick is dry and clean and with smooth surface. After stick this product to your wall, please wait for 24 hours before using to make sure it sticks firmly. Please be kindly noted that it's okay to get it off the wall, but the holder is not reusable any more. Compatibility Works for iPhone X, iPhone 8, 8 Plus, iPhone 7, 6S, 5, Samsung Galaxy S9 S9+ S8 S8 Plus S7 S6, S6 Edge S5, S4, S3, Note 3, Note 4, and many other Android, Windows, or Apple devices. Note: Thickness of device with case should be within 14mm. Features -Easy installation -Not harmful to electronics -ECO friendly -Convenience to put the devices when charging -Size 117x69 mm -Material?ABS Package included: 1*Wall-Mounted Phone Charging Holder Notes: 1.The Plugs and cables just for show NOT INCLUDED. 2.Intended only for use on smooth, non-textured surfaces.",Convenient Use Convenience to put USER FRIENDLY DESIGN Not harmfu,https://rukminim1.flixcart.com/image/612/612/jqsdmkw0/mobile-holder/x/x/z/umpcs-striff-original-imafcpyrft6rfgav.jpeg?q=70,2439
